interneuron_id,degree_centrality,betweenness_centrality,n_target_mns
720575941511393233,0.3742911153119093,0.19615096997033707,7
720575941524114276,0.3742911153119093,0.19615096997033707,7
720575941511275986,0.277882797731569,0.06649807405036576,7
720575941484346621,0.2457466918714556,0.01599969760962891,5
720575941564147346,0.22684310018903592,0.008006921988873579,14
720575941575681718,0.22684310018903592,0.039408628856836256,6
720575941547177076,0.22306238185255198,0.011173274691326137,4
720575941669049587,0.22117202268431002,0.0060582602921336074,14
720575941594160421,0.21739130434782608,0.005439132768490854,12
720575941415476252,0.21172022684310018,0.17743703674462435,4
720575941637958687,0.2060491493383743,0.003042667649605692,10
720575941516099500,0.2060491493383743,0.004431330039019581,10
720575941407795118,0.2060491493383743,0.003042667649605692,10
720575941618008447,0.20226843100189038,0.0029537610491432156,9
720575941402032240,0.2003780718336484,0.0024351863238971133,10
720575941561308818,0.19848771266540643,0.0024754264920296455,8
720575941554049307,0.19848771266540643,0.0041715904811521366,10
720575941581685113,0.19281663516068054,0.002082379625910355,6
720575941652536593,0.1890359168241966,0.0024203788082071092,6
720575941519213016,0.18714555765595464,0.0027196507223185627,9
720575941543647420,0.18147448015122875,0.021828667495512353,4
720575941551389979,0.17958412098298676,0.0019163450037036618,4
720575941515619939,0.17958412098298676,0.003766079507438987,8
720575941617069695,0.17391304347826086,0.005238704379717684,3
720575941477553376,0.17391304347826086,0.0016946102252771115,3
720575941569376250,0.17391304347826086,0.026258671594120094,2
720575941512896099,0.1720226843100189,0.0023726589841671316,7
720575941535943178,0.17013232514177695,0.009298152478430403,4
720575941457147206,0.166351606805293,0.009385307861889819,4
720575941518434227,0.16068052930056712,0.0033237611395582596,8
720575941449258106,0.15879017013232516,0.02992572221716616,3
720575941408509867,0.15689981096408318,0.001106259426742117,4
720575941573188278,0.15500945179584122,0.01733012317177306,3
720575941512808780,0.14744801512287334,0.0014689230184769051,3
720575941623108298,0.14744801512287334,0.03843022350069797,4
720575941484663558,0.14366729678638943,0.001106467035632244,4
720575941477897346,0.14177693761814744,0.001351818410379256,6
720575941441993167,0.14177693761814744,0.03183571606021011,2
720575941457431280,0.13988657844990549,0.0409533801771208,2
720575941671138727,0.13799621928166353,0.02452871271762882,4
720575941518410094,0.13610586011342155,0.01443355293642562,3
720575941603749817,0.13610586011342155,0.10855063277643975,2
720575941642372040,0.13610586011342155,0.0008253602165482459,2
720575941401776931,0.1342155009451796,0.003980127087038207,2
720575941459883846,0.13232514177693763,0.0003193254568347274,5
720575941460235152,0.13232514177693763,0.0003193254568347274,5
720575941530861699,0.13232514177693763,0.0003193254568347274,5
720575941614919893,0.13232514177693763,0.0003193254568347274,5
720575941527833016,0.13232514177693763,0.0003193254568347274,5
720575941485135426,0.13232514177693763,0.0003193254568347274,5
720575941551632794,0.13232514177693763,0.0003193254568347274,4
720575941537594573,0.13232514177693763,0.0003193254568347274,5
720575941513791820,0.13232514177693763,0.014853226103944506,2
720575941562594194,0.13232514177693763,0.011543203023266708,4
720575941631436780,0.13232514177693763,0.011543203023266708,4
720575941503667109,0.13232514177693763,0.0003193254568347274,4
720575941628377314,0.13232514177693763,0.0003193254568347274,5
720575941499544715,0.1285444234404537,0.015026587202408445,4
720575941551937598,0.12665406427221174,0.0002989475368758833,3
720575941437603669,0.12476370510396975,5.676159102261e-05,3
720575941685707788,0.12476370510396975,5.676159102261e-05,3
720575941431311575,0.1228733459357278,0.003177477701975679,2
720575941468683997,0.1228733459357278,0.00028376814051167136,4
