interneuron_id,cluster
720575941684990447,3
720575941685707788,1
720575941687911663,3
720575941688187032,3
720575941688644470,2
720575941700592858,1
720575941703124698,5
720575941722194234,3
720575941723242042,5
720575941729855787,4
720575941729950507,1
720575941729958699,5
720575941729980203,1
