interneuron_id,neuron_name,cluster,function,is_hub,degree_centrality,betweenness_centrality,n_target_mns,total_mn_synapses,avg_mn_synapses,n_input_dns,total_dn_synapses,avg_dn_synapses,hub_score,cluster_score,dn_input_score,mn_output_score,composite_score,rank
720575941408509867,IN18B034,1,power_control,True,0.15689981096408318,0.001106259426742117,4,119,29.75,0,0,0.0,21.241587791425648,100,0.0,17.872474747474747,34.94697128692265,58
720575941530861699,IN03B086,1,power_control,True,0.13232514177693763,0.0003193254568347274,5,158,31.6,0,0,0.0,17.758165555371853,100,0.0,22.866161616161616,34.90068198984388,59
720575941477553376,IN19B067,1,power_control,True,0.17391304347826086,0.0016946102252771115,3,87,29.0,0,0,0.0,23.664289035381294,100,0.0,13.27651515151515,34.75458974091742,60
720575941431311575,IN06B013,2,power_control,True,0.1228733459357278,0.003177477701975679,4,207,51.75,0,0,0.0,17.224098587041503,100,0.0,22.872474747474747,34.7417245256074,61
720575941551632794,IN06B066,1,power_control,True,0.13232514177693763,0.0003193254568347274,4,178,44.5,0,0,0.0,17.758165555371853,100,0.0,21.224747474747474,34.57239916156105,62
720575941484663558,IN19B067,1,power_control,True,0.14366729678638943,0.001106467035632244,4,109,27.25,0,0,0.0,19.473963944438022,100,0.0,17.304292929292927,34.303047769189995,63
720575941503667109,IN06B066,1,power_control,True,0.13232514177693763,0.0003193254568347274,4,153,38.25,0,0,0.0,17.758165555371853,100,0.0,19.804292929292927,34.288308252470145,64
720575941630748859,w-cHIN,3,power_control,True,0.09073724007561437,0.0,1,58,58.0,3,88,29.333333333333332,12.121212121212121,100,17.652173913043477,6.073232323232323,34.26405357927097,65
720575941474447134,IN06B066,1,power_control,True,0.1228733459357278,0.00028376814051167136,4,176,44.0,0,0,0.0,16.4864755301936,100,0.0,21.11111111111111,34.168164881280305,66
720575941504424517,IN17A071,1,power_control,True,0.11153119092627599,0.00035114852256937196,5,164,32.8,0,0,0.0,14.988499658391667,100,0.0,23.207070707070706,34.13796403893164,67
720575941527099981,IN06B013,2,power_control,True,0.08695652173913043,0.0,2,247,123.5,1,27,27.0,11.616161616161614,100,5.681159420289855,19.589646464646464,33.82306763285024,68
720575941512808780,IN19B075,1,power_control,True,0.14744801512287334,0.0014689230184769051,3,92,30.666666666666668,0,0,0.0,20.07140654494935,100,0.0,13.560606060606059,33.733543175606016,69
720575941521986227,IN07B031,4,power_control,True,0.1001890359168242,0.03588126313352521,2,68,34.0,0,0,0.0,22.53017682380413,100,0.0,9.419191919191919,33.642891430979624,70
720575941468683997,IN06B066,1,power_control,True,0.1228733459357278,0.00028376814051167136,4,119,29.75,0,0,0.0,16.4864755301936,100,0.0,17.872474747474747,33.52043760855303,71
720575941551598746,IN06B066,1,power_control,True,0.10775047258979206,0.00023998263906497893,4,166,41.5,0,0,0.0,14.45511233616376,100,0.0,20.542929292929294,33.445119559434985,72
720575941605602669,IN06B066,1,power_control,True,0.10775047258979206,0.0002533215255790332,4,165,41.25,0,0,0.0,14.458512494347039,100,0.0,20.48611111111111,33.43477597052633,73
720575941438729919,IN06B066,1,power_control,True,0.10775047258979206,0.0002533215255790332,4,158,39.5,0,0,0.0,14.458512494347039,100,0.0,20.088383838383837,33.35523051598088,74
720575941501026283,IN17A081,1,power_control,True,0.11153119092627599,0.00035114852256937196,4,140,35.0,0,0,0.0,14.988499658391667,100,0.0,19.065656565656564,33.30968121064881,75
720575941542432092,IN12A006,2,power_control,True,0.07183364839319471,0.04775305035229419,2,58,29.0,0,0,0.0,21.768484248658396,100,0.0,8.8510101010101,33.300747294799535,76
720575941528729784,IN17A069,1,power_control,True,0.10964083175803403,0.0003454077822878322,4,139,34.75,0,0,0.0,14.734511058455388,100,0.0,19.008838383838384,33.22212099430429,77
720575941498287522,IN19B089,4,power_control,True,0.09262759924385633,0.0343414599621863,2,66,33.0,0,0,0.0,21.12757121085263,100,0.0,9.305555555555555,33.1993824743669,78
720575941514103107,IN19B089,4,power_control,True,0.09262759924385633,0.0343414599621863,2,65,32.5,0,0,0.0,21.12757121085263,100,0.0,9.248737373737374,33.188018838003266,79
720575941636535413,IN03B063,3,power_control,True,0.11153119092627599,0.000358075909806208,3,175,58.333333333333336,0,0,0.0,14.99026548887364,100,0.0,18.27651515151515,33.15238267696512,80
720575941591271308,IN19B089,4,power_control,True,0.09262759924385633,0.0343414599621863,2,61,30.5,0,0,0.0,21.12757121085263,100,0.0,9.021464646464647,33.14256429254872,81
720575941449835898,IN19B075,1,power_control,True,0.10964083175803403,0.0003454077822878322,4,130,32.5,0,0,0.0,14.734511058455388,100,0.0,18.497474747474747,33.119848267031564,82
720575941446990261,IN19B067,1,power_control,True,0.11153119092627599,0.00035114852256937196,4,121,30.25,0,0,0.0,14.988499658391667,100,0.0,17.98611111111111,33.093772119739725,83
720575941610618982,IN06B066,1,power_control,True,0.10964083175803403,0.0003454077822878322,4,123,30.75,0,0,0.0,14.734511058455388,100,0.0,18.099747474747474,33.04030281248611,84
720575941437603669,IN03B089,1,power_control,True,0.12476370510396975,5.676159102261e-05,3,116,38.666666666666664,0,0,0.0,16.681135519670857,100,0.0,14.924242424242422,32.989189140749744,85
720575941546727713,IN17A039,3,power_control,True,0.11153119092627599,0.000358075909806208,3,160,53.333333333333336,0,0,0.0,14.99026548887364,100,0.0,17.424242424242422,32.98192813151057,86
720575941504456386,IN06B066,1,power_control,True,0.10775047258979206,0.00023998263906497893,4,122,30.5,0,0,0.0,14.45511233616376,100,0.0,18.042929292929294,32.945119559434985,87
720575941625170314,IN06B066,1,power_control,True,0.11531190926275993,0.000262233228922826,3,141,47.0,0,0,0.0,15.47088514841319,100,0.0,16.34469696969697,32.91020493846335,88
720575941685707788,IN06B066,1,power_control,True,0.12476370510396975,5.676159102261e-05,3,109,36.333333333333336,0,0,0.0,16.681135519670857,100,0.0,14.52651515151515,32.909643686204284,89
720575941642372040,IN18B032,3,power_control,True,0.13610586011342155,0.0008253602165482459,2,105,52.5,0,0,0.0,18.392207204282116,100,0.0,11.521464646464647,32.82195509057756,90
