dn_id,dn_name,has_direct,direct_target_mns,direct_synapses,has_indirect,indirect_target_ins,indirect_reachable_mns,indirect_synapses,category,total_synapses
720575941559950863,DNg10,False,0.0,0.0,True,1,1,14,indirect_only,14.0
720575941492684208,DNpe054,False,0.0,0.0,True,1,3,14,indirect_only,14.0
720575941436052768,DNut043,False,0.0,0.0,True,1,2,14,indirect_only,14.0
720575941504679106,DNxl117,False,0.0,0.0,True,1,2,14,indirect_only,14.0
720575941447838996,DNp72,False,0.0,0.0,True,1,2,14,indirect_only,14.0
720575941564432786,DNxl080,False,0.0,0.0,True,1,1,14,indirect_only,14.0
720575941489036494,DNxn139,False,0.0,0.0,True,1,1,14,indirect_only,14.0
720575941439285036,DNg08,True,1.0,14.0,False,0,0,0,direct_only,14.0
720575941574375272,DNg07,False,0.0,0.0,True,1,2,14,indirect_only,14.0
720575941515548515,DNge046,False,0.0,0.0,True,1,1,14,indirect_only,14.0
720575941477326900,DNg19,False,0.0,0.0,True,1,1,14,indirect_only,14.0
720575941512837452,DNge091,False,0.0,0.0,True,1,3,14,indirect_only,14.0
720575941631020192,DNnt010,False,0.0,0.0,True,1,1,14,indirect_only,14.0
720575941606629485,DN_720575941606,False,0.0,0.0,True,1,1,13,indirect_only,13.0
720575941612321382,DNa07,True,1.0,13.0,False,0,0,0,direct_only,13.0
720575941439029951,DNg02,True,1.0,13.0,False,0,0,0,direct_only,13.0
720575941477443358,DNp47,False,0.0,0.0,True,1,1,13,indirect_only,13.0
720575941543962629,DNg05,True,1.0,13.0,False,0,0,0,direct_only,13.0
720575941439622111,DNit007,False,0.0,0.0,True,1,2,13,indirect_only,13.0
720575941654376916,DNg106,False,0.0,0.0,True,1,2,13,indirect_only,13.0
720575941626299530,DNg10,True,1.0,13.0,False,0,0,0,direct_only,13.0
720575941586653062,DNp37,False,0.0,0.0,True,1,3,13,indirect_only,13.0
720575941401766435,DNbe007,False,0.0,0.0,True,1,3,13,indirect_only,13.0
720575941526676045,DNg50,True,1.0,13.0,False,0,0,0,direct_only,13.0
720575941470084317,DNpe054,False,0.0,0.0,True,1,3,13,indirect_only,13.0
720575941526946050,DNxn173,False,0.0,0.0,True,1,2,13,indirect_only,13.0
720575941701672666,DNp72,False,0.0,0.0,True,1,1,13,indirect_only,13.0
720575941394131094,DNg26,True,1.0,12.0,False,0,0,0,direct_only,12.0
720575941584708486,DNnt011,False,0.0,0.0,True,1,3,12,indirect_only,12.0
720575941542610437,DNp23,False,0.0,0.0,True,1,1,12,indirect_only,12.0
720575941513116762,DNg07,False,0.0,0.0,True,1,1,12,indirect_only,12.0
720575941618655615,DNxl075,False,0.0,0.0,True,1,1,12,indirect_only,12.0
720575941557943155,DNg37,False,0.0,0.0,True,1,6,12,indirect_only,12.0
720575941547718461,DNxn106,False,0.0,0.0,True,1,2,12,indirect_only,12.0
720575941495377280,DNut042,False,0.0,0.0,True,1,2,12,indirect_only,12.0
720575941558704164,DNp12,False,0.0,0.0,True,1,10,12,indirect_only,12.0
720575941480554370,DNg79,False,0.0,0.0,True,1,2,12,indirect_only,12.0
720575941546634428,DNp23,False,0.0,0.0,True,1,1,12,indirect_only,12.0
720575941546667452,DNp60,False,0.0,0.0,True,1,2,12,indirect_only,12.0
720575941662695992,DNg65,False,0.0,0.0,True,1,1,12,indirect_only,12.0
720575941560549491,DNg07,False,0.0,0.0,True,1,2,12,indirect_only,12.0
720575941469775069,DNxn181,False,0.0,0.0,True,1,6,12,indirect_only,12.0
720575941568946938,DNg18,False,0.0,0.0,True,1,1,12,indirect_only,12.0
720575941533578177,DNge085,False,0.0,0.0,True,1,2,12,indirect_only,12.0
720575941467350237,DNg79,False,0.0,0.0,True,1,1,12,indirect_only,12.0
720575941415224348,DNg36,False,0.0,0.0,True,1,3,11,indirect_only,11.0
720575941429113775,DNg10,True,1.0,11.0,False,0,0,0,direct_only,11.0
720575941459216287,DNfl027,False,0.0,0.0,True,1,1,11,indirect_only,11.0
720575941408535343,DNb08,False,0.0,0.0,True,1,1,11,indirect_only,11.0
720575941466194454,DNp04,False,0.0,0.0,True,1,2,11,indirect_only,11.0
720575941645372792,DNut046,False,0.0,0.0,True,1,3,11,indirect_only,11.0
720575941502262411,DNge007,False,0.0,0.0,True,1,1,11,indirect_only,11.0
720575941535975873,DNg105,False,0.0,0.0,True,1,1,11,indirect_only,11.0
720575941495998843,DNg41,False,0.0,0.0,True,1,1,11,indirect_only,11.0
720575941524513892,DNxn109,False,0.0,0.0,True,1,2,11,indirect_only,11.0
720575941440899023,DNg06,False,0.0,0.0,True,1,2,11,indirect_only,11.0
720575941637800309,DNut046,False,0.0,0.0,True,1,3,11,indirect_only,11.0
720575941598325148,DNge094,False,0.0,0.0,True,1,2,11,indirect_only,11.0
720575941559176942,DNb04,False,0.0,0.0,True,1,3,11,indirect_only,11.0
720575941481381117,DNg45,False,0.0,0.0,True,1,1,11,indirect_only,11.0
720575941581721977,DNg21,False,0.0,0.0,True,1,1,11,indirect_only,11.0
720575941596600709,DNge116,False,0.0,0.0,True,1,3,11,indirect_only,11.0
720575941559874831,DNp04,False,0.0,0.0,True,1,5,11,indirect_only,11.0
720575941596748933,DNbe002,False,0.0,0.0,True,1,1,11,indirect_only,11.0
720575941436586784,DN_720575941436,False,0.0,0.0,True,1,5,11,indirect_only,11.0
720575941493021104,DNut046,False,0.0,0.0,True,1,3,11,indirect_only,11.0
720575941539264242,DNd04,False,0.0,0.0,True,1,1,11,indirect_only,11.0
720575941469757405,DNg106,False,0.0,0.0,True,1,3,11,indirect_only,11.0
720575941461875908,DNpe045,False,0.0,0.0,True,1,1,11,indirect_only,11.0
720575941540215501,DNp01,False,0.0,0.0,True,1,10,10,indirect_only,10.0
720575941552017663,DNxl100,False,0.0,0.0,True,1,1,10,indirect_only,10.0
720575941569348858,DNxl112,False,0.0,0.0,True,1,1,10,indirect_only,10.0
720575941550165054,DNg10,True,1.0,10.0,False,0,0,0,direct_only,10.0
720575941595517735,DNg75,False,0.0,0.0,True,1,3,10,indirect_only,10.0
720575941564410112,DNg05,False,0.0,0.0,True,1,2,10,indirect_only,10.0
720575941574671517,DNpe011,False,0.0,0.0,True,1,2,10,indirect_only,10.0
720575941545273861,DNut042,False,0.0,0.0,True,1,1,10,indirect_only,10.0
720575941590435070,DNpe010,False,0.0,0.0,True,1,5,10,indirect_only,10.0
720575941538218216,DNg08,False,0.0,0.0,True,1,1,10,indirect_only,10.0
720575941514530892,DNp48,False,0.0,0.0,True,1,5,10,indirect_only,10.0
720575941602974649,DNpe054,False,0.0,0.0,True,1,3,10,indirect_only,10.0
720575941405473327,DNge015,True,1.0,10.0,False,0,0,0,direct_only,10.0
720575941430630392,DNxn117,False,0.0,0.0,True,1,3,10,indirect_only,10.0
720575941432905943,DNg110,True,1.0,10.0,False,0,0,0,direct_only,10.0
720575941481407427,DNg10,True,1.0,10.0,False,0,0,0,direct_only,10.0
720575941474677825,DNg89,False,0.0,0.0,True,1,2,10,indirect_only,10.0
720575941655820244,DNg21,False,0.0,0.0,True,1,6,10,indirect_only,10.0
720575941495918665,DNg106,False,0.0,0.0,True,1,2,10,indirect_only,10.0
720575941642966629,DNg07,True,1.0,10.0,False,0,0,0,direct_only,10.0
720575941487659984,DNut058,False,0.0,0.0,True,1,2,10,indirect_only,10.0
720575941431184559,DNxn179,False,0.0,0.0,True,1,5,10,indirect_only,10.0
720575941477201002,DNg07,False,0.0,0.0,True,1,3,10,indirect_only,10.0
720575941481122690,DNg08,False,0.0,0.0,True,1,2,10,indirect_only,10.0
720575941454969395,DNg56,False,0.0,0.0,True,1,5,10,indirect_only,10.0
720575941652278033,DNg10,True,1.0,10.0,False,0,0,0,direct_only,10.0
720575941652433393,DNpe011,False,0.0,0.0,False,0,0,0,neither,0.0
720575941563334912,DNp17,False,0.0,0.0,False,0,0,0,neither,0.0
720575941652493524,DNfl028,False,0.0,0.0,False,0,0,0,neither,0.0
720575941597345692,DNfl017,False,0.0,0.0,False,0,0,0,neither,0.0
720575941652319705,DNge019,False,0.0,0.0,False,0,0,0,neither,0.0
720575941652078869,DNg44,False,0.0,0.0,False,0,0,0,neither,0.0
720575941652036373,DNp62,False,0.0,0.0,False,0,0,0,neither,0.0
720575941651866901,DNut054,False,0.0,0.0,False,0,0,0,neither,0.0
720575941564155904,DNnt012,False,0.0,0.0,False,0,0,0,neither,0.0
720575941564186007,DNg52,False,0.0,0.0,False,0,0,0,neither,0.0
720575941564275602,DNp32,False,0.0,0.0,False,0,0,0,neither,0.0
720575941564402023,DNg09,False,0.0,0.0,False,0,0,0,neither,0.0
720575941651139349,DNg92,False,0.0,0.0,False,0,0,0,neither,0.0
720575941652156657,DNp41,False,0.0,0.0,False,0,0,0,neither,0.0
720575941653640465,DNxl086,False,0.0,0.0,False,0,0,0,neither,0.0
720575941563201687,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941658621976,DNpe054,False,0.0,0.0,False,0,0,0,neither,0.0
720575941661233976,DNpe011,False,0.0,0.0,False,0,0,0,neither,0.0
720575941660948348,DNg40,False,0.0,0.0,False,0,0,0,neither,0.0
720575941659595320,DNg10,False,0.0,0.0,False,0,0,0,neither,0.0
720575941659400984,DNg08,False,0.0,0.0,False,0,0,0,neither,0.0
720575941562217517,DNp24,False,0.0,0.0,False,0,0,0,neither,0.0
720575941658910488,DNxn148,False,0.0,0.0,False,0,0,0,neither,0.0
720575941658841112,DNxl102,False,0.0,0.0,False,0,0,0,neither,0.0
720575941562771624,DNnt012,False,0.0,0.0,False,0,0,0,neither,0.0
720575941658613784,DNad006,False,0.0,0.0,False,0,0,0,neither,0.0
720575941652579093,DNge149,False,0.0,0.0,False,0,0,0,neither,0.0
720575941658066456,DNge138,False,0.0,0.0,False,0,0,0,neither,0.0
720575941563064071,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941563169704,DNg13,False,0.0,0.0,False,0,0,0,neither,0.0
720575941657989712,DNge003,False,0.0,0.0,False,0,0,0,neither,0.0
720575941655117012,DNg11,False,0.0,0.0,False,0,0,0,neither,0.0
720575941653841681,DNge001,False,0.0,0.0,False,0,0,0,neither,0.0
720575941653816081,pIP9,False,0.0,0.0,False,0,0,0,neither,0.0
720575941645918152,DNpe048,False,0.0,0.0,False,0,0,0,neither,0.0
720575941649976049,DNge019,False,0.0,0.0,False,0,0,0,neither,0.0
720575941645213048,DNit012,False,0.0,0.0,False,0,0,0,neither,0.0
720575941645731272,DNge071,False,0.0,0.0,False,0,0,0,neither,0.0
720575941566232886,DNfl024,False,0.0,0.0,False,0,0,0,neither,0.0
720575941566364982,DNge122,False,0.0,0.0,False,0,0,0,neither,0.0
720575941566487655,DNge074,False,0.0,0.0,False,0,0,0,neither,0.0
720575941642906529,DNxl021,False,0.0,0.0,False,0,0,0,neither,0.0
720575941566565174,CB0191,False,0.0,0.0,False,0,0,0,neither,0.0
720575941567187962,DNg92,False,0.0,0.0,False,0,0,0,neither,0.0
720575941567199790,DNg64,False,0.0,0.0,False,0,0,0,neither,0.0
720575941568199726,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941568499502,DNp55,False,0.0,0.0,False,0,0,0,neither,0.0
720575941642868385,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941568894202,DNxn134,False,0.0,0.0,False,0,0,0,neither,0.0
720575941640840991,DNg80,False,0.0,0.0,False,0,0,0,neither,0.0
720575941640775455,DNxn133,False,0.0,0.0,False,0,0,0,neither,0.0
720575941640075551,DNge062,False,0.0,0.0,False,0,0,0,neither,0.0
720575941569105658,DNge039,False,0.0,0.0,False,0,0,0,neither,0.0
720575941569306874,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941569320050,DNpe054,False,0.0,0.0,False,0,0,0,neither,0.0
720575941639802655,DNg08,False,0.0,0.0,False,0,0,0,neither,0.0
720575941569424372,DNht001,False,0.0,0.0,False,0,0,0,neither,0.0
720575941637734175,DNg06,False,0.0,0.0,False,0,0,0,neither,0.0
720575941643030945,DNg92,False,0.0,0.0,False,0,0,0,neither,0.0
720575941643043272,DNg72,False,0.0,0.0,False,0,0,0,neither,0.0
720575941645239752,DNge085,False,0.0,0.0,False,0,0,0,neither,0.0
720575941566170422,DNp14,False,0.0,0.0,False,0,0,0,neither,0.0
720575941662395704,DNd02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941564649216,DNit012,False,0.0,0.0,False,0,0,0,neither,0.0
720575941565091847,DNfl026,False,0.0,0.0,False,0,0,0,neither,0.0
720575941645117304,DNxl070,False,0.0,0.0,False,0,0,0,neither,0.0
720575941565293063,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941645080481,DNxn126,False,0.0,0.0,False,0,0,0,neither,0.0
720575941644756168,DNg30,False,0.0,0.0,False,0,0,0,neither,0.0
720575941565392482,DNfl021,False,0.0,0.0,False,0,0,0,neither,0.0
720575941565477174,DNfl021,False,0.0,0.0,False,0,0,0,neither,0.0
720575941644554184,DNfl038,False,0.0,0.0,False,0,0,0,neither,0.0
720575941644268626,DNg67,False,0.0,0.0,False,0,0,0,neither,0.0
720575941565508759,DNxl128,False,0.0,0.0,False,0,0,0,neither,0.0
720575941565694262,DNfl036,False,0.0,0.0,False,0,0,0,neither,0.0
720575941565716578,DNfl030,False,0.0,0.0,False,0,0,0,neither,0.0
720575941565876375,DNge152,False,0.0,0.0,False,0,0,0,neither,0.0
720575941644058706,oviDN,False,0.0,0.0,False,0,0,0,neither,0.0
720575941643577445,DNxn113,False,0.0,0.0,False,0,0,0,neither,0.0
720575941566132119,DNg22,False,0.0,0.0,False,0,0,0,neither,0.0
720575941566165302,DNg87,False,0.0,0.0,False,0,0,0,neither,0.0
720575941661415224,DNg02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941561655341,DNae001,False,0.0,0.0,False,0,0,0,neither,0.0
720575941561776173,DNxl120,False,0.0,0.0,False,0,0,0,neither,0.0
720575941690766555,DNxl084,False,0.0,0.0,False,0,0,0,neither,0.0
720575941555742035,DNxn132,False,0.0,0.0,False,0,0,0,neither,0.0
720575941691031704,DNg48,False,0.0,0.0,False,0,0,0,neither,0.0
720575941690964888,DNxn119,False,0.0,0.0,False,0,0,0,neither,0.0
720575941556199652,DNxn109,False,0.0,0.0,False,0,0,0,neither,0.0
720575941690874331,DNp16,False,0.0,0.0,False,0,0,0,neither,0.0
720575941690788827,DNxl091,False,0.0,0.0,False,0,0,0,neither,0.0
720575941556283876,DNge004,False,0.0,0.0,False,0,0,0,neither,0.0
720575941556379108,DNxl129,False,0.0,0.0,False,0,0,0,neither,0.0
720575941556870884,DNg110,False,0.0,0.0,False,0,0,0,neither,0.0
720575941691308952,DNg34,False,0.0,0.0,False,0,0,0,neither,0.0
720575941556990735,DNfl032,False,0.0,0.0,False,0,0,0,neither,0.0
720575941557316004,DNg14,False,0.0,0.0,False,0,0,0,neither,0.0
720575941689709019,DNg07,False,0.0,0.0,False,0,0,0,neither,0.0
720575941688806412,DNxn145,False,0.0,0.0,False,0,0,0,neither,0.0
720575941557473572,DNde006,False,0.0,0.0,False,0,0,0,neither,0.0
720575941557512307,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941688674200,DNge115,False,0.0,0.0,False,0,0,0,neither,0.0
720575941557838756,DNg86,False,0.0,0.0,False,0,0,0,neither,0.0
720575941555710547,DNp56,False,0.0,0.0,False,0,0,0,neither,0.0
720575941691311512,DNg31,False,0.0,0.0,False,0,0,0,neither,0.0
720575941688582518,DNge092,False,0.0,0.0,False,0,0,0,neither,0.0
720575941722210362,DNg06,False,0.0,0.0,False,0,0,0,neither,0.0
720575941732549163,DNg59,False,0.0,0.0,False,0,0,0,neither,0.0
720575941731655979,DNge094,False,0.0,0.0,False,0,0,0,neither,0.0
720575941730332715,DNg02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941730244651,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941554701722,DNfl040,False,0.0,0.0,False,0,0,0,neither,0.0
720575941554856019,DNpe054,False,0.0,0.0,False,0,0,0,neither,0.0
720575941723220282,DNxl063,False,0.0,0.0,False,0,0,0,neither,0.0
720575941554888676,DNxn144,False,0.0,0.0,False,0,0,0,neither,0.0
720575941722108218,DNg07,False,0.0,0.0,False,0,0,0,neither,0.0
720575941703187674,DNg87,False,0.0,0.0,False,0,0,0,neither,0.0
720575941721640506,DNg46,False,0.0,0.0,False,0,0,0,neither,0.0
720575941555196929,DNfl012,False,0.0,0.0,False,0,0,0,neither,0.0
720575941555393537,DNa13,False,0.0,0.0,False,0,0,0,neither,0.0
720575941721638714,DNb09,False,0.0,0.0,False,0,0,0,neither,0.0
720575941720258362,DNg36,False,0.0,0.0,False,0,0,0,neither,0.0
720575941555461377,DNfl024,False,0.0,0.0,False,0,0,0,neither,0.0
720575941555504467,DNge127,False,0.0,0.0,False,0,0,0,neither,0.0
720575941703384026,DNpe001,False,0.0,0.0,False,0,0,0,neither,0.0
720575941688644315,DNge085,False,0.0,0.0,False,0,0,0,neither,0.0
720575941688574360,DNge109,False,0.0,0.0,False,0,0,0,neither,0.0
720575941662407992,DNg29,False,0.0,0.0,False,0,0,0,neither,0.0
720575941560597775,DNg110,False,0.0,0.0,False,0,0,0,neither,0.0
720575941668465319,DNge111,False,0.0,0.0,False,0,0,0,neither,0.0
720575941666925745,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941560435059,DNge133,False,0.0,0.0,False,0,0,0,neither,0.0
720575941666660595,DNpe014,False,0.0,0.0,False,0,0,0,neither,0.0
720575941665097203,DNxn073,False,0.0,0.0,False,0,0,0,neither,0.0
720575941663701884,DNg61,False,0.0,0.0,False,0,0,0,neither,0.0
720575941663518844,DNxn146,False,0.0,0.0,False,0,0,0,neither,0.0
720575941560564239,DNp16,False,0.0,0.0,False,0,0,0,neither,0.0
720575941663497084,DNa11,False,0.0,0.0,False,0,0,0,neither,0.0
720575941668914609,DNxn116,False,0.0,0.0,False,0,0,0,neither,0.0
720575941560655731,DNge051,False,0.0,0.0,False,0,0,0,neither,0.0
720575941663480188,DNge101,False,0.0,0.0,False,0,0,0,neither,0.0
720575941663102520,DNg34,False,0.0,0.0,False,0,0,0,neither,0.0
720575941561430829,oviDN,False,0.0,0.0,False,0,0,0,neither,0.0
720575941662983224,DNpe054,False,0.0,0.0,False,0,0,0,neither,0.0
720575941662645304,DNd03,False,0.0,0.0,False,0,0,0,neither,0.0
720575941633833403,DNge091,False,0.0,0.0,False,0,0,0,neither,0.0
720575941662495356,DNg07,False,0.0,0.0,False,0,0,0,neither,0.0
720575941560162798,DNp35,False,0.0,0.0,False,0,0,0,neither,0.0
720575941669726129,DNg85,False,0.0,0.0,False,0,0,0,neither,0.0
720575941688560367,DNpe034,False,0.0,0.0,False,0,0,0,neither,0.0
720575941558807411,DNfl015,False,0.0,0.0,False,0,0,0,neither,0.0
720575941688250998,DNg47,False,0.0,0.0,False,0,0,0,neither,0.0
720575941558599972,DNxn177,False,0.0,0.0,False,0,0,0,neither,0.0
720575941688242328,DNge024,False,0.0,0.0,False,0,0,0,neither,0.0
720575941688133871,DNge046,False,0.0,0.0,False,0,0,0,neither,0.0
720575941687421302,DNg09,False,0.0,0.0,False,0,0,0,neither,0.0
720575941687006988,DNge071,False,0.0,0.0,False,0,0,0,neither,0.0
720575941686310895,DNge024,False,0.0,0.0,False,0,0,0,neither,0.0
720575941681384637,DNg92,False,0.0,0.0,False,0,0,0,neither,0.0
720575941559022381,DNge095,False,0.0,0.0,False,0,0,0,neither,0.0
720575941669801905,DNg54,False,0.0,0.0,False,0,0,0,neither,0.0
720575941559104813,DNg02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941680648893,DNge019,False,0.0,0.0,False,0,0,0,neither,0.0
720575941671947687,DNge116,False,0.0,0.0,False,0,0,0,neither,0.0
720575941671658407,DNxn134,False,0.0,0.0,False,0,0,0,neither,0.0
720575941559205933,DNg05,False,0.0,0.0,False,0,0,0,neither,0.0
720575941671438247,DNxn140,False,0.0,0.0,False,0,0,0,neither,0.0
720575941559394931,DNg08,False,0.0,0.0,False,0,0,0,neither,0.0
720575941559946478,DNpe008,False,0.0,0.0,False,0,0,0,neither,0.0
720575941634017723,DNpe018,False,0.0,0.0,False,0,0,0,neither,0.0
720575941633602501,DNp25,False,0.0,0.0,False,0,0,0,neither,0.0
720575941569505394,DNut042,False,0.0,0.0,False,0,0,0,neither,0.0
720575941591064716,DNpe054,False,0.0,0.0,False,0,0,0,neither,0.0
720575941613532892,DNxn178,False,0.0,0.0,False,0,0,0,neither,0.0
720575941587856951,DNg02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941612982169,DNge094,False,0.0,0.0,False,0,0,0,neither,0.0
720575941588123902,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941588369662,DNg01,False,0.0,0.0,False,0,0,0,neither,0.0
720575941588409924,DNp17,False,0.0,0.0,False,0,0,0,neither,0.0
720575941612401510,CB0191,False,0.0,0.0,False,0,0,0,neither,0.0
720575941588955703,DNge117,False,0.0,0.0,False,0,0,0,neither,0.0
720575941612374425,DNfl021,False,0.0,0.0,False,0,0,0,neither,0.0
720575941589304644,DNxl119,False,0.0,0.0,False,0,0,0,neither,0.0
720575941589353284,DNge085,False,0.0,0.0,False,0,0,0,neither,0.0
720575941589678078,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941589853950,DNg26,False,0.0,0.0,False,0,0,0,neither,0.0
720575941612340909,DNnt011,False,0.0,0.0,False,0,0,0,neither,0.0
720575941589986359,DNge128,False,0.0,0.0,False,0,0,0,neither,0.0
720575941612058982,DNxn179,False,0.0,0.0,False,0,0,0,neither,0.0
720575941611833577,DNge051,False,0.0,0.0,False,0,0,0,neither,0.0
720575941590551592,DNg107,False,0.0,0.0,False,0,0,0,neither,0.0
720575941611457098,DNg53,False,0.0,0.0,False,0,0,0,neither,0.0
720575941586901316,DNge089,False,0.0,0.0,False,0,0,0,neither,0.0
720575941614012892,DNg64,False,0.0,0.0,False,0,0,0,neither,0.0
720575941586609886,DNg63,False,0.0,0.0,False,0,0,0,neither,0.0
720575941615259289,DNfl019,False,0.0,0.0,False,0,0,0,neither,0.0
720575941623407050,DNg09,False,0.0,0.0,False,0,0,0,neither,0.0
720575941620273535,DNd03,False,0.0,0.0,False,0,0,0,neither,0.0
720575941581870457,DNxn130,False,0.0,0.0,False,0,0,0,neither,0.0
720575941616284629,DNp17,False,0.0,0.0,False,0,0,0,neither,0.0
720575941583462110,DNge154,False,0.0,0.0,False,0,0,0,neither,0.0
720575941615534489,DNp68,False,0.0,0.0,False,0,0,0,neither,0.0
720575941615336601,DNge060,False,0.0,0.0,False,0,0,0,neither,0.0
720575941583758726,DNg01,False,0.0,0.0,False,0,0,0,neither,0.0
720575941614906387,MDN,False,0.0,0.0,False,0,0,0,neither,0.0
720575941614190099,DNpe008,False,0.0,0.0,False,0,0,0,neither,0.0
720575941585365214,DNut042,False,0.0,0.0,False,0,0,0,neither,0.0
720575941614893013,DNnt013,False,0.0,0.0,False,0,0,0,neither,0.0
720575941614483475,DNg08,False,0.0,0.0,False,0,0,0,neither,0.0
720575941586099334,DNfl030,False,0.0,0.0,False,0,0,0,neither,0.0
720575941586221958,DNp41,False,0.0,0.0,False,0,0,0,neither,0.0
720575941586273926,DNnt012,False,0.0,0.0,False,0,0,0,neither,0.0
720575941614432409,DNxn162,False,0.0,0.0,False,0,0,0,neither,0.0
720575941586425412,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941611304937,DNc01,False,0.0,0.0,False,0,0,0,neither,0.0
720575941591151500,DNg02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941633779387,DNp09,False,0.0,0.0,False,0,0,0,neither,0.0
720575941591285132,DNxl118,False,0.0,0.0,False,0,0,0,neither,0.0
720575941603744697,DNxl108,False,0.0,0.0,False,0,0,0,neither,0.0
720575941603720633,DNg20,False,0.0,0.0,False,0,0,0,neither,0.0
720575941603720377,DNp52,False,0.0,0.0,False,0,0,0,neither,0.0
720575941595520039,DNpe041,False,0.0,0.0,False,0,0,0,neither,0.0
720575941595534981,DNfl019,False,0.0,0.0,False,0,0,0,neither,0.0
720575941603438777,DNg07,False,0.0,0.0,False,0,0,0,neither,0.0
720575941554228481,DNnt013,False,0.0,0.0,False,0,0,0,neither,0.0
720575941602854841,DNge081,False,0.0,0.0,False,0,0,0,neither,0.0
720575941602726078,DNge109,False,0.0,0.0,False,0,0,0,neither,0.0
720575941595605029,DNge071,False,0.0,0.0,False,0,0,0,neither,0.0
720575941595615783,DNg106,False,0.0,0.0,False,0,0,0,neither,0.0
720575941601297705,DNxl096,False,0.0,0.0,False,0,0,0,neither,0.0
720575941599034560,DNde005,False,0.0,0.0,False,0,0,0,neither,0.0
720575941596205425,DNg106,False,0.0,0.0,False,0,0,0,neither,0.0
720575941598907072,DNa13,False,0.0,0.0,False,0,0,0,neither,0.0
720575941596218225,DNg09,False,0.0,0.0,False,0,0,0,neither,0.0
720575941598492457,DNg05,False,0.0,0.0,False,0,0,0,neither,0.0
720575941596424581,oviDN,False,0.0,0.0,False,0,0,0,neither,0.0
720575941598469276,DNg68,False,0.0,0.0,False,0,0,0,neither,0.0
720575941595193558,DNp35,False,0.0,0.0,False,0,0,0,neither,0.0
720575941603785913,DNxn148,False,0.0,0.0,False,0,0,0,neither,0.0
720575941603791350,DNg76,False,0.0,0.0,False,0,0,0,neither,0.0
720575941593409064,DNpe054,False,0.0,0.0,False,0,0,0,neither,0.0
720575941611082826,DNg03,False,0.0,0.0,False,0,0,0,neither,0.0
720575941591761704,DNg02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941591804712,DNxn109,False,0.0,0.0,False,0,0,0,neither,0.0
720575941592628950,DNge071,False,0.0,0.0,False,0,0,0,neither,0.0
720575941610213478,DNg01,False,0.0,0.0,False,0,0,0,neither,0.0
720575941608733673,DNut042,False,0.0,0.0,False,0,0,0,neither,0.0
720575941592925992,DNg69,False,0.0,0.0,False,0,0,0,neither,0.0
720575941607634285,oviDN,False,0.0,0.0,False,0,0,0,neither,0.0
720575941607564909,DNge100,False,0.0,0.0,False,0,0,0,neither,0.0
720575941594858198,DNg109,False,0.0,0.0,False,0,0,0,neither,0.0
720575941607119725,DNge059,False,0.0,0.0,False,0,0,0,neither,0.0
720575941594497575,DNut046,False,0.0,0.0,False,0,0,0,neither,0.0
720575941606542701,DNg07,False,0.0,0.0,False,0,0,0,neither,0.0
720575941605523902,DNp44,False,0.0,0.0,False,0,0,0,neither,0.0
720575941605091518,DNnt011,False,0.0,0.0,False,0,0,0,neither,0.0
720575941604982462,DNit003,False,0.0,0.0,False,0,0,0,neither,0.0
720575941604343737,DNg110,False,0.0,0.0,False,0,0,0,neither,0.0
720575941604343225,DNg08,False,0.0,0.0,False,0,0,0,neither,0.0
720575941623634122,DNg02,False,0.0,0.0,False,0,0,0,neither,0.0
720575941624257532,DNp41,False,0.0,0.0,False,0,0,0,neither,0.0
720575941581648761,DNg54,False,0.0,0.0,False,0,0,0,neither,0.0
720575941624437756,DNxn174,False,0.0,0.0,False,0,0,0,neither,0.0
720575941572719006,DNp67,False,0.0,0.0,False,0,0,0,neither,0.0
720575941630049762,DNut054,False,0.0,0.0,False,0,0,0,neither,0.0
720575941572941051,DNge094,False,0.0,0.0,False,0,0,0,neither,0.0
720575941573266171,DNge054,False,0.0,0.0,False,0,0,0,neither,0.0
720575941573370696,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
720575941573385224,DNge114,False,0.0,0.0,False,0,0,0,neither,0.0
720575941573417117,DNg10,False,0.0,0.0,False,0,0,0,neither,0.0
720575941629386732,DNg12,False,0.0,0.0,False,0,0,0,neither,0.0
