interneuron_id,degree_centrality,betweenness_centrality,n_target_mns
720575941491903152,0.08041504539559013,3.6390948154583664e-05,2
720575941513177337,0.07911802853437094,3.242884965591119e-06,2
720575941512798929,0.07911802853437094,0.0,1
720575941560635816,0.07911802853437094,0.0,1
720575941564059399,0.07911802853437094,0.0008504136362302956,2
720575941501786930,0.07782101167315175,0.010942514289793598,2
720575941570676552,0.07782101167315175,0.0020312898672700673,3
720575941566918388,0.07782101167315175,0.0020483579730110673,3
720575941549290495,0.07652399481193255,0.0,1
720575941428965368,0.07652399481193255,0.0,1
720575941689109878,0.07652399481193255,0.0,1
720575941649244437,0.07652399481193255,0.014607012056959008,3
720575941411758740,0.07652399481193255,0.0,1
720575941583208582,0.07652399481193255,0.0,1
720575941549386239,0.07522697795071336,0.0,1
720575941471203447,0.07522697795071336,0.0,1
720575941470077047,0.07522697795071336,0.0002523930287895343,2
720575941474786625,0.07522697795071336,0.0,1
720575941393490326,0.07522697795071336,0.0,1
720575941608861929,0.07522697795071336,0.0,1
720575941412323473,0.07522697795071336,0.0,1
720575941632698555,0.07522697795071336,0.0,1
720575941488675276,0.07522697795071336,0.0,1
720575941557612915,0.07522697795071336,0.0,1
720575941399309603,0.07522697795071336,0.0,1
720575941496146657,0.07522697795071336,0.0,1
720575941691313115,0.07522697795071336,0.0,1
720575941630622624,0.07522697795071336,0.0002523930287895343,2
720575941494052992,0.07522697795071336,0.0,1
720575941569471390,0.07522697795071336,0.0,1
720575941404724848,0.07522697795071336,0.0,1
720575941490804656,0.07522697795071336,0.0,1
720575941569376250,0.07522697795071336,0.0011703003215104753,2
720575941457431280,0.07522697795071336,0.0020814958741243858,2
720575941499761058,0.07522697795071336,0.0,1
720575941586381892,0.07522697795071336,0.0,1
720575941518334643,0.07522697795071336,0.0,1
720575941519973303,0.07522697795071336,0.0,1
720575941479098819,0.07522697795071336,0.0,1
720575941576368744,0.07522697795071336,0.0,1
720575941656239440,0.07522697795071336,0.0,1
720575941583511518,0.07522697795071336,0.0,1
720575941650775313,0.07522697795071336,0.0,1
720575941574248187,0.07522697795071336,0.0,1
720575941659675704,0.07522697795071336,0.0,1
720575941513242202,0.07522697795071336,0.0,1
720575941452164915,0.07522697795071336,0.0,1
720575941459562640,0.07522697795071336,0.0,1
720575941512987129,0.07522697795071336,0.002169345468849973,3
720575941528712376,0.07522697795071336,0.0,1
720575941533738986,0.07522697795071336,0.000569582280742166,2
720575941508542674,0.07522697795071336,0.0,1
720575941533802266,0.07522697795071336,0.0,1
720575941447786574,0.07522697795071336,0.0,1
720575941438382380,0.07522697795071336,0.0,1
720575941514097043,0.07522697795071336,0.0,1
720575941457930655,0.07392996108949416,0.0003821971227883465,2
720575941464768790,0.07392996108949416,0.00039098892282530195,2
720575941439063503,0.07392996108949416,0.00039098892282530195,2
720575941496949410,0.07392996108949416,0.0003821971227883465,2
720575941522089463,0.07392996108949416,0.002110786712457997,3
720575941514103107,0.07392996108949416,0.003674647942005267,2
720575941588018942,0.07392996108949416,0.00039098892282530195,2
720575941568855540,0.07392996108949416,0.0003821971227883465,2
720575941508354770,0.07392996108949416,0.0003821971227883465,2
720575941498287522,0.07392996108949416,0.003674647942005267,2
720575941610536924,0.07392996108949416,0.0003821971227883465,2
720575941663099516,0.07263294422827496,0.0008859866968667885,2
720575941550971783,0.07263294422827496,0.0006875403198302474,2
720575941496878498,0.07263294422827496,0.0008859866968667885,2
720575941559310125,0.07133592736705577,0.00026783286666045474,2
720575941477573344,0.07133592736705577,0.00026783286666045474,2
720575941612027238,0.07133592736705577,0.00026783286666045474,2
720575941543315205,0.07003891050583658,0.006556775768762567,2
720575941526718564,0.07003891050583658,0.0007190622611146103,2
720575941431099567,0.06874189364461737,0.010460657531318836,2
720575941474806068,0.06744487678339818,0.0007157632224906554,2
720575941516616664,0.06744487678339818,0.0005248763858465779,2
720575941436391698,0.06744487678339818,0.0003686239163356809,2
720575941436996882,0.06744487678339818,0.0003686239163356809,2
720575941467252189,0.06614785992217899,0.0007543051680884509,2
720575941583601886,0.06485084306095978,0.0038838933547948027,3
720575941457802480,0.06485084306095978,0.0010294653761598258,2
720575941625963419,0.06485084306095978,0.0010294653761598258,2
720575941489006823,0.0622568093385214,0.0023055210275049714,2
720575941535047690,0.0622568093385214,0.0023055210275049714,2
720575941400818723,0.059662775616083005,0.00010757705510278918,2
720575941496222945,0.059662775616083005,0.00010757705510278918,2
720575941499447691,0.059662775616083005,0.0004542868690818919,2
720575941680033213,0.059662775616083005,0.00010757705510278918,2
720575941604997997,0.059662775616083005,0.00010757705510278918,2
720575941523100491,0.059662775616083005,0.0004542868690818919,2
720575941523112439,0.059662775616083005,0.00010757705510278918,2
720575941533221825,0.059662775616083005,0.00010757705510278918,2
720575941564530327,0.058365758754863814,0.0013903021112698364,2
