Root ID,Top in/out region,Community labels,Predicted NT type,Predicted NT confidence,Verified NT type,Verified Neuropeptide,Body Part,Function,Flow,Super Class,Class,Sub Class,Hemilineage,Nerve,Soma side,Primary Cell Type,Alternative Cell Type(s),Cable length (nm),Surface area (nm^2),Volume (nm^3),neuron_type
720575941350274352,T2_MESONM.T1_PRONM,soma in VNC,ACH,0.73,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,18B,,left,GFC1,GFC1,,,,IN
720575941350334256,INTTCT.LTCT,soma in VNC,GABA,0.96,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,00A,,left,IN00A050,IN00A050,,,,IN
720575941350352176,T2_MESONM,soma in VNC,GLUT,0.91,,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,21A,,left,IN21A042,IN21A042,,,,IN
720575941350354224,INTTCT.HTCT,soma in VNC,GABA,0.95,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,06A,,right,IN06A085,IN06A085,,,,IN
720575941350374960,WTCT,"IN08A018_T2_L,soma in VNC",GLUT,0.95,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,08A,,right,IN08A011,"IN08A011,IN08A018",,,,IN
720575941350393904,INTTCT.WTCT,soma in VNC,GABA,0.96,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,06B,,right,IN06B047,IN06B047,,,,IN
720575941350395952,WTCT,soma in VNC,GABA,0.97,gaba,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,00A,,left,IN00A022,IN00A022,,,,IN
720575941350396464,WTCT,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,00A,,left,IN00A043,IN00A043,,,,IN
720575941350409264,INTTCT.HTCT,soma in VNC,ACH,0.92,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,08B,,right,IN08B073,IN08B073,,,,IN
720575941350413360,T2_MESONM,soma in VNC,ACH,0.93,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,04B,,right,IN04B108,IN04B108,,,,IN
720575941350420016,T2_MESONM,soma in VNC,ACH,0.96,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,03A,,left,IN03A071,IN03A071,,,,IN
720575941350424112,T3_METANM,soma in VNC,GLUT,0.93,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_contralateral_restricted,14A,,left,IN14A018,IN14A018,,,,IN
720575941350427696,T3_METANM,soma in VNC,ACH,0.94,acetylcholine,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,10B,,right,IN10B052,IN10B052,,,,IN
720575941350441008,WTCT,soma in VNC,GLUT,0.98,glutamate,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,16B,,left,IN16B092,IN16B092,,,,IN
720575941350441264,T2_MESONM,soma in VNC,ACH,0.91,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,left,IN20A.22A085,IN20A.22A085,,,,IN
720575941350443312,T3_METANM,soma in VNC,ACH,0.96,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,01A,,right,IN01A042,IN01A042,,,,IN
720575941350455344,T3_METANM,soma in VNC,GABA,0.96,,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,19A,,left,IN19A106,IN19A106,,,,IN
720575941350471472,T3_METANM,soma in VNC,GABA,0.96,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,16B,,left,IN13A053,IN13A053,,,,IN
720575941350473008,HTCT,soma in VNC,ACH,0.95,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,08B,,right,IN08B108,IN08B108,,,,IN
720575941350482992,ANM,soma in VNC,ACH,0.55,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,,,right,INXXX459,INXXX459,,,,IN
720575941351040304,T2_MESONM,soma in VNC,GABA,0.96,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,01B,,left,IN01B065,IN01B065,,,,IN
720575941351045936,T3_METANM,soma in VNC,GLUT,0.93,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,21A,,right,IN21A071,IN21A071,,,,IN
720575941351164464,T3_METANM,soma in VNC,GABA,0.95,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,,,right,INXXX053,INXXX053,,,,IN
720575941351909680,T2_MESONM,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,13B,,left,IN13B037,IN13B037,,,,IN
720575941351912496,T3_METANM,soma in VNC,GLUT,0.96,,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,14A,,right,IN14A021,IN14A021,,,,IN
720575941351912752,T1_PRONM,soma in VNC,GLUT,0.98,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,16B,,left,IN16B080,IN16B080,,,,IN
720575941351927600,WTCT,soma in VNC,ACH,0.9,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,07B,,right,IN07B038,IN07B038,,,,IN
720575941352368688,T2_MESONM,soma in VNC,GABA,0.96,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,13B,,left,IN13B029,IN13B029,,,,IN
720575941352867120,HTCT,soma in VNC,ACH,0.91,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,19B,,right,IN19B047,IN19B047,,,,IN
720575941352898608,ANM,soma in VNC,ACH,0.62,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,,,right,INXXX459,INXXX459,,,,IN
720575941352900400,T2_MESONM,soma in VNC,ACH,0.87,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,03A,,left,IN03A060,IN03A060,,,,IN
720575941352907824,ANM,soma in VNC,GABA,0.96,,,,,intrinsic,ventral_nerve_cord_intrinsic,ventral_nerve_cord_serially_convergent,ventral_nerve_cord_bilateral_restricted,,,left,INFST070,INFST070,,,,IN
720575941352917296,T1_PRONM,soma in VNC,GLUT,0.87,,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,14A,,left,IN14A015,IN14A015,,,,IN
720575941352919856,T1_PRONM,soma in VNC,ACH,0.96,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,03A,,right,IN03A022,IN03A022,,,,IN
720575941352922928,T3_METANM,soma in VNC,ACH,0.93,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,left,IN20A.22A010,IN20A.22A010,,,,IN
720575941352925744,HTCT,soma in VNC,ACH,0.79,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,07B,,right,IN07B053,IN07B053,,,,IN
720575941352934192,T3_METANM,soma in VNC,GLUT,0.94,,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,21A,,left,IN21A013,IN21A013,,,,IN
720575941352941360,T3_METANM,soma in VNC,ACH,0.87,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,23B,,right,IN23B068,IN23B068,,,,IN
720575941352943152,T3_METANM,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_bilateral_restricted,09A,,left,IN09A001,IN09A001,,,,IN
720575941352943920,T2_MESONM,soma in VNC,ACH,0.89,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,left,IN20A.22A041,IN20A.22A041,,,,IN
720575941352944176,T3_METANM,soma in VNC,ACH,0.91,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,left,IN20A.22A008,IN20A.22A008,,,,IN
720575941352944944,T2_MESONM,soma in VNC,GABA,0.95,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_bilateral_restricted,12B,,left,IN12B023,IN12B023,,,,IN
720575941352945712,T3_METANM,soma in VNC,GABA,0.95,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,09A,,right,IN09A006,IN09A006,,,,IN
720575941352946736,WTCT,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,00A,,left,IN00A032,IN00A032,,,,IN
720575941353177392,ANM,soma in VNC,GABA,0.76,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,,,left,INXXX440,INXXX440,,,,IN
720575941353376048,HTCT,soma in VNC,GABA,0.98,gaba,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,ventral_nerve_cord_serially_convergent,ventral_nerve_cord_bilateral_interconnecting,06B,,left,IN06B014,IN06B014,,,,IN
720575941390135044,NTCT.HTCT,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,06A,,right,IN06A082,IN06A082,,,,IN
720575941390136324,HTCT,soma in VNC,ACH,0.94,acetylcholine,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,08B,,right,IN08B093,IN08B093,,,,IN
720575941390193156,T1_PRONM,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,13A,,right,IN13A043,IN13A043,,,,IN
720575941390243332,T2_MESONM,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,01B,,left,IN01B054,IN01B054,,,,IN
720575941390264580,T3_METANM,soma in VNC,GLUT,0.91,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,21A,,left,IN21A099,IN21A099,,,,IN
720575941390268164,T2_MESONM,soma in VNC,GABA,0.98,gaba,,,tactile,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,01B,,right,IN01B048,IN01B048,,,,IN
720575941390273796,HTCT,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,11B,,left,IN11B016,IN11B016,,,,IN
720575941390279940,AMNP,soma in VNC,ACH,0.8,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,11A,,left,IN11A016,IN11A016,,,,IN
720575941390280452,T2_MESONM,soma in VNC,ACH,0.85,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,03A,,left,IN03A056,IN03A056,,,,IN
720575941390292996,T3_METANM,soma in VNC,ACH,0.97,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,left,IN20A.22A067,IN20A.22A067,,,,IN
720575941390313988,WTCT,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,11B,,right,IN11B015,IN11B015,,,,IN
720575941390320644,WTCT,soma in VNC,GABA,0.98,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,03B,,left,IN03B071,IN03B071,,,,IN
720575941390326532,WTCT.T1_PRONM,soma in VNC,ACH,0.94,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,11A,,right,IN11A044,IN11A044,,,,IN
720575941390330372,T2_MESONM,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,13A,,right,IN13A061,IN13A061,,,,IN
720575941390336260,T2_MESONM,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,13A,,left,IN13A064,IN13A064,,,,IN
720575941390352900,T2_MESONM,soma in VNC,GABA,0.98,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,14B,,right,IN14B012,IN14B012,,,,IN
720575941390358788,T3_METANM,soma in VNC,ACH,0.93,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_contralateral_restricted,01A,,left,IN01A016,IN01A016,,,,IN
720575941390360836,T3_METANM,soma in VNC,GABA,0.98,gaba,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,19A,,right,IN19A106,IN19A106,,,,IN
720575941390527638,T2_MESONM,soma in VNC,GABA,0.98,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,03B,,left,IN03B036,IN03B036,,,,IN
720575941390532868,T2_MVAC.T2_MESONM,soma in VNC,GABA,0.99,gaba,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,01B,,right,IN01B095,IN01B095,,,,IN
720575941390572950,NTCT.HTCT,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,06A,,right,IN06A059,IN06A059,,,,IN
720575941390627222,ANM,soma in VNC,GABA,0.98,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,,,right,INXXX411,INXXX411,,,,IN
720575941390632342,INTTCT.T2_MESONM,soma in VNC,ACH,0.98,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_contralateral_interconnecting,01A,,left,IN01A062,IN01A062,,,,IN
720575941390634134,T2_MESONM,soma in VNC,ACH,0.91,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,right,IN20A.22A009,IN20A.22A009,,,,IN
720575941390660502,WTCT,soma in VNC,GABA,0.99,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,03B,,left,IN03B090,IN03B090,,,,IN
720575941390663574,T2_MESONM,soma in VNC,GABA,0.93,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,19A,,left,IN19A101,IN19A101,,,,IN
720575941390671766,INTTCT,soma in VNC,GLUT,0.93,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,02A,,right,IN02A048,IN02A048,,,,IN
720575941390672790,T1_PRONM,soma in VNC,GLUT,0.87,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,21A,,right,IN21A057,IN21A057,,,,IN
720575941390677654,T2_MESONM,soma in VNC,GLUT,0.96,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,07B,,left,IN07B008,IN07B008,,,,IN
720575941390682262,LTCT,soma in VNC,ACH,0.88,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,ventral_nerve_cord_dorsal,ventral_nerve_cord_bilateral_interconnecting,11A,,left,IN11A030,IN11A030,,,,IN
720575941390684310,WTCT,soma in VNC,ACH,0.91,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,17A,,left,dMS2,dMS2,,,,IN
720575941390688150,WTCT,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,06B,,left,IN06B071,IN06B071,,,,IN
720575941390690966,T1_PRONM,soma in VNC,GLUT,0.92,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,16B,,left,IN16B122,IN16B122,,,,IN
720575941390702742,T3_METANM,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,13A,,right,IN13A045,IN13A045,,,,IN
720575941390713238,T2_MESONM,soma in VNC,ACH,0.87,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,03A,,right,IN03A047,IN03A047,,,,IN
720575941390724246,T1_MVAC,soma in VNC,GABA,0.99,gaba,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,09A,,left,IN09A039,IN09A039,,,,IN
720575941390725270,T1_PRONM,"CNS neuron,soma in VNC",GABA,1.0,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,13A,,left,IN13A049,IN13A049,,,,IN
720575941390728598,T1_PRONM,soma in VNC,ACH,0.81,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,right,IN20A.22A092,IN20A.22A092,,,,IN
720575941390733974,T3_METANM,soma in VNC,GLUT,0.98,,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,21A,,left,IN21A105,IN21A105,,,,IN
720575941390740118,T3_METANM,soma in VNC,GABA,0.97,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,13A,,left,IN13A045,IN13A045,,,,IN
720575941390742934,T3_METANM,soma in VNC,GABA,0.97,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,13A,,left,IN13A040,IN13A040,,,,IN
720575941390750358,T3_METANM,soma in VNC,GABA,0.97,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,13A,,left,IN13A054,IN13A054,,,,IN
720575941390761878,ANM,soma in VNC,ACH,0.73,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,,,right,INXXX315,INXXX315,,,,IN
720575941390767254,T3_METANM,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,01B,,right,IN01B022,IN01B022,,,,IN
720575941390774678,T3_METANM,soma in VNC,GABA,1.0,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,12B,,left,IN12B087,IN12B087,,,,IN
720575941390822404,T1_PRONM,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,09A,,right,IN09A010,IN09A010,,,,IN
720575941390883478,T1_PRONM,"CNS neuron,soma in VNC",GABA,0.97,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,19A,,left,IN19A133,IN19A133,,,,IN
720575941391038468,T1_PRONM,"CNS neuron,soma in VNC",GLUT,0.93,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,08A,,left,IN08A034,IN08A034,,,,IN
720575941391207574,T1_PRONM,soma in VNC,GLUT,0.85,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,16B,,right,IN16B057,IN16B057,,,,IN
720575941391252630,T1_PRONM,"TN1-like,soma in VNC",ACH,0.96,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,12A,,left,INFST154,INFST154,,,,IN
720575941391777540,T3_METANM,soma in VNC,ACH,0.94,acetylcholine,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,20A.22A,,left,IN20A.22A030,IN20A.22A030,,,,IN
720575941391789060,T1_PRONM,"CNS neuron,soma in VNC",GLUT,0.94,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,16B,,right,IN16B055,IN16B055,,,,IN
720575941391792388,T1_PRONM,soma in VNC,GLUT,0.85,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,16B,,right,IN16B098,IN16B098,,,,IN
720575941391803140,WTCT,soma in VNC,GABA,0.93,gaba,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_contralateral_interconnecting,06B,,left,IN06B074,IN06B074,,,,IN
720575941391811076,INTTCT.AMNP,soma in VNC,GLUT,0.97,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,02A,,left,IN02A034,IN02A034,,,,IN
720575941391871748,ANM,soma in VNC,GABA,0.95,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,,,left,INXXX253,INXXX253,,,,IN
720575941391925508,T2_MESONM,soma in VNC,GABA,0.97,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,05B,,left,IN05B064,IN05B064,,,,IN
720575941391926020,NTCT,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,06A,,left,IN06A084,IN06A084,,,,IN
720575941391968150,T3_METANM,soma in VNC,ACH,0.91,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,01A,,right,IN01A028,IN01A028,,,,IN
720575941391968918,T2_MESONM,soma in VNC,ACH,0.98,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,01A,,right,IN01A070,IN01A070,,,,IN
720575941391970710,T3_METANM,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,12B,,right,IN12B033,IN12B033,,,,IN
720575941392030614,HTCT,soma in VNC,GLUT,0.98,glutamate,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,02A,,right,IN02A066,IN02A066,,,,IN
720575941392034198,T3_METANM,soma in VNC,GABA,0.99,gaba,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,01B,,left,IN01B007,IN01B007,,,,IN
720575941392036246,T3_METANM,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,01B,,right,IN01B012,IN01B012,,,,IN
720575941392039574,T1_PRONM,soma in VNC,ACH,0.89,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,04B,,right,IN04B073,IN04B073,,,,IN
720575941392178326,T3_MVAC,soma in VNC,GABA,1.0,gaba,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,09A,,left,IN09A094,IN09A094,,,,IN
720575941392219542,T3_METANM,soma in VNC,GABA,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,09A,,left,IN09A088,IN09A088,,,,IN
720575941392302852,HTCT.WTCT,soma in VNC,ACH,0.83,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,19B,,left,IN19B081,IN19B081,,,,IN
720575941392418710,T2_MESONM,soma in VNC,GABA,0.91,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,12B,,right,IN12B040,IN12B040,,,,IN
720575941392423830,NTCT.WTCT,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,06A,,right,IN06A075,IN06A075,,,,IN
720575941392424598,T1_PRONM,soma in VNC,GABA,0.96,gaba,,,tactile,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,01B,,right,IN01B021,IN01B021,,,,IN
720575941392484612,T3_METANM,soma in VNC,GABA,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_bilateral_restricted,12B,,right,IN12B072,IN12B072,,,,IN
720575941392491268,WTCT.HTCT,soma in VNC,ACH,0.96,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,19B,,left,IN19B071,IN19B071,,,,IN
720575941392492804,T2_MESONM,soma in VNC,ACH,0.94,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,03A,,left,IN03A052,IN03A052,,,,IN
720575941392587414,T3_METANM,soma in VNC,GLUT,0.95,,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,17A,,right,IN17A041,IN17A041,,,,IN
720575941392604054,HTCT,soma in VNC,ACH,0.92,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,19B,,left,IN19B080,IN19B080,,,,IN
720575941392658582,T3_METANM,soma in VNC,GABA,0.98,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,,,right,INXXX140,INXXX140,,,,IN
720575941392667286,LTCT.HTCT,soma in VNC,ACH,0.84,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,08B,,right,IN08B083,IN08B083,,,,IN
720575941392697238,T3_METANM,soma in VNC,ACH,0.9,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,03A,,left,IN03A087,IN03A087,,,,IN
