interneuron_id,cluster,hub_score,target_score,n_mn_targets,integration_score_norm,n_muscle_types,cluster_score,dn_score,n_dn_inputs,composite_score,neuron_name,rank,priority_tier
720575941564147346,2,100.0,100.0,25,10.0,2.0,100.0,0.0,0,57.0,720575941564147346,1,Tier 1: High Priority
720575941623108298,3,43.99999999999974,44.0,11,100.0,2.0,66.86893203883496,24.50980392156863,25,56.044683990100815,720575941623108298,2,Tier 1: High Priority
720575941669049587,2,92.00000000000018,92.0,23,0.0,1.0,100.0,0.9803921568627451,1,52.845098039215735,720575941669049587,3,Tier 1: High Priority
720575941524114276,3,64.00000000000006,64.0,16,60.0,2.0,66.86893203883496,4.901960784313726,5,49.142723205787185,720575941524114276,4,Tier 1: High Priority
720575941402032240,2,76.00000000000003,76.0,19,0.0,1.0,100.0,0.9803921568627451,1,48.045098039215695,720575941402032240,5,Tier 1: High Priority
720575941515619939,2,71.99999999999987,72.0,18,0.0,1.0,100.0,0.0,0,46.599999999999966,720575941515619939,6,Tier 1: High Priority
720575941554049307,2,68.00000000000023,68.0,17,0.0,1.0,100.0,0.9803921568627451,1,45.645098039215746,720575941554049307,7,Tier 1: High Priority
720575941518434227,2,68.00000000000023,68.0,17,0.0,1.0,100.0,0.9803921568627451,1,45.645098039215746,720575941518434227,8,Tier 1: High Priority
720575941594160421,2,68.00000000000023,68.0,17,0.0,1.0,100.0,0.9803921568627451,1,45.645098039215746,720575941594160421,9,Tier 1: High Priority
720575941407795118,2,68.00000000000023,68.0,17,0.0,1.0,100.0,0.0,0,45.40000000000006,720575941407795118,10,Tier 1: High Priority
720575941703124698,5,64.00000000000006,64.0,16,0.0,1.0,100.0,0.0,0,44.20000000000002,720575941703124698,11,Tier 1: High Priority
720575941612696934,5,64.00000000000006,64.0,16,0.0,1.0,100.0,0.0,0,44.20000000000002,720575941612696934,12,Tier 1: High Priority
720575941516099500,2,59.999999999999886,60.0,15,0.0,1.0,100.0,2.9411764705882355,3,43.73529411764702,720575941516099500,13,Tier 1: High Priority
720575941551389979,2,47.99999999999991,48.0,12,20.0,2.0,100.0,0.0,0,43.39999999999997,720575941551389979,14,Tier 1: High Priority
720575941484663558,2,59.999999999999886,60.0,15,0.0,1.0,100.0,0.0,0,42.999999999999964,720575941484663558,15,Tier 1: High Priority
720575941457802480,2,23.999999999999954,24.0,6,30.0,2.0,100.0,18.627450980392158,19,42.85686274509803,720575941457802480,16,Tier 1: High Priority
720575941511393233,3,52.00000000000008,52.0,13,50.0,2.0,66.86893203883496,1.9607843137254901,2,42.80742908814013,720575941511393233,17,Tier 1: High Priority
720575941581685113,2,52.00000000000008,52.0,13,10.0,2.0,100.0,0.0,0,42.60000000000002,720575941581685113,18,Tier 1: High Priority
720575941637958687,2,56.00000000000025,56.0,14,0.0,1.0,100.0,0.0,0,41.800000000000075,720575941637958687,19,Tier 1: High Priority
720575941460235152,2,52.00000000000008,52.0,13,0.0,1.0,100.0,0.9803921568627451,1,40.845098039215706,720575941460235152,20,Tier 1: High Priority
720575941477897346,5,52.00000000000008,52.0,13,0.0,1.0,100.0,0.0,0,40.60000000000002,720575941477897346,21,Tier 1: High Priority
720575941512896099,2,47.99999999999991,48.0,12,0.0,1.0,100.0,3.9215686274509802,4,40.38039215686271,720575941512896099,22,Tier 1: High Priority
720575941618008447,2,47.99999999999991,48.0,12,0.0,1.0,100.0,0.0,0,39.39999999999997,720575941618008447,23,Tier 1: High Priority
720575941561308818,2,47.99999999999991,48.0,12,0.0,1.0,100.0,0.0,0,39.39999999999997,720575941561308818,24,Tier 1: High Priority
720575941474741819,2,15.999999999999623,16.0,4,20.0,2.0,100.0,20.58823529411765,21,38.9470588235293,720575941474741819,25,Tier 1: High Priority
720575941415476252,2,31.99999999999977,32.0,8,20.0,2.0,100.0,0.9803921568627451,1,38.845098039215614,720575941415476252,26,Tier 1: High Priority
720575941519213016,2,43.99999999999974,44.0,11,0.0,1.0,100.0,1.9607843137254901,2,38.69019607843129,720575941519213016,27,Tier 1: High Priority
720575941408509867,2,40.0000000000001,40.0,10,0.0,1.0,100.0,4.901960784313726,5,38.22549019607846,720575941408509867,28,Tier 1: High Priority
720575941527833016,2,43.99999999999974,44.0,11,0.0,1.0,100.0,0.0,0,38.19999999999992,720575941527833016,29,Tier 1: High Priority
720575941671138727,3,23.999999999999954,24.0,6,40.0,2.0,66.86893203883496,24.50980392156863,25,38.04468399010088,720575941671138727,30,Tier 1: High Priority
720575941485135426,2,35.999999999999936,36.0,9,10.0,2.0,100.0,0.0,0,37.79999999999998,720575941485135426,31,Tier 1: High Priority
720575941652536593,2,40.0000000000001,40.0,10,0.0,1.0,100.0,0.0,0,37.00000000000003,720575941652536593,32,Tier 1: High Priority
720575941504424517,2,40.0000000000001,40.0,10,0.0,1.0,100.0,0.0,0,37.00000000000003,720575941504424517,33,Tier 1: High Priority
720575941477553376,2,40.0000000000001,40.0,10,0.0,1.0,100.0,0.0,0,37.00000000000003,720575941477553376,34,Tier 1: High Priority
720575941512808780,2,40.0000000000001,40.0,10,0.0,1.0,100.0,0.0,0,37.00000000000003,720575941512808780,35,Tier 1: High Priority
720575941606544493,2,19.99999999999979,20.0,5,30.0,2.0,100.0,0.0,0,36.999999999999936,720575941606544493,36,Tier 1: High Priority
720575941642530504,2,31.99999999999977,32.0,8,10.0,2.0,100.0,0.0,0,36.59999999999993,720575941642530504,37,Tier 1: High Priority
720575941571524872,2,23.999999999999954,24.0,6,20.0,2.0,100.0,0.0,0,36.19999999999999,720575941571524872,38,Tier 1: High Priority
720575941537594573,2,35.999999999999936,36.0,9,0.0,1.0,100.0,0.9803921568627451,1,36.04509803921567,720575941537594573,39,Tier 1: High Priority
