interneuron_id,cluster,hub_score,target_score,n_mn_targets,integration_score_norm,n_muscle_types,cluster_score,dn_score,n_dn_inputs,composite_score,neuron_name,rank,priority_tier
720575941567030516,2,15.999999999999623,16.0,4,20.0,2.0,100.0,0.0,0,33.79999999999988,720575941567030516,63,Tier 2: Medium Priority
720575941470536715,5,19.99999999999979,20.0,5,10.0,2.0,100.0,2.9411764705882355,3,33.735294117646994,720575941470536715,64,Tier 2: Medium Priority
720575941608991050,1,7.999999999999812,8.0,2,0.0,1.0,77.18446601941747,47.05882352941177,48,33.46082238720725,720575941608991050,65,Tier 2: Medium Priority
720575941625170314,2,28.000000000000124,28.0,7,0.0,1.0,100.0,0.0,0,33.400000000000034,720575941625170314,66,Tier 2: Medium Priority
720575941439197269,5,28.000000000000124,28.0,7,0.0,1.0,100.0,0.0,0,33.400000000000034,720575941439197269,67,Tier 2: Medium Priority
720575941603916222,2,28.000000000000124,28.0,7,0.0,1.0,100.0,0.0,0,33.400000000000034,720575941603916222,68,Tier 2: Medium Priority
720575941537719165,2,28.000000000000124,28.0,7,0.0,1.0,100.0,0.0,0,33.400000000000034,720575941537719165,69,Tier 2: Medium Priority
720575941457147206,4,23.999999999999954,24.0,6,0.0,1.0,86.2864077669903,17.647058823529413,18,33.18336664762991,720575941457147206,70,Tier 2: Medium Priority
720575941562134829,2,23.999999999999954,24.0,6,0.0,1.0,100.0,3.9215686274509802,4,33.18039215686273,720575941562134829,71,Tier 2: Medium Priority
720575941532246762,5,11.999999999999977,12.0,3,0.0,1.0,100.0,17.647058823529413,18,33.01176470588235,720575941532246762,72,Tier 2: Medium Priority
720575941700592858,2,19.99999999999979,20.0,5,10.0,2.0,100.0,0.0,0,32.999999999999936,720575941700592858,73,Tier 2: Medium Priority
720575941527126712,2,19.99999999999979,20.0,5,10.0,2.0,100.0,0.0,0,32.999999999999936,720575941527126712,74,Tier 2: Medium Priority
720575941535419418,2,19.99999999999979,20.0,5,10.0,2.0,100.0,0.0,0,32.999999999999936,720575941535419418,75,Tier 2: Medium Priority
720575941474830644,2,19.99999999999979,20.0,5,10.0,2.0,100.0,0.0,0,32.999999999999936,720575941474830644,76,Tier 2: Medium Priority
720575941557612915,1,7.999999999999812,8.0,2,0.0,1.0,77.18446601941747,45.09803921568628,46,32.97062630877588,720575941557612915,77,Tier 2: Medium Priority
720575941504456386,2,23.999999999999954,24.0,6,0.0,1.0,100.0,1.9607843137254901,2,32.69019607843136,720575941504456386,78,Tier 2: Medium Priority
720575941553338778,5,11.999999999999977,12.0,3,0.0,1.0,100.0,15.686274509803921,16,32.521568627450975,720575941553338778,79,Tier 2: Medium Priority
720575941503667109,2,23.999999999999954,24.0,6,0.0,1.0,100.0,0.9803921568627451,1,32.44509803921567,720575941503667109,80,Tier 2: Medium Priority
720575941459883846,2,23.999999999999954,24.0,6,0.0,1.0,100.0,0.9803921568627451,1,32.44509803921567,720575941459883846,81,Tier 2: Medium Priority
720575941574155003,5,11.999999999999977,12.0,3,10.0,2.0,100.0,6.862745098039215,7,32.3156862745098,720575941574155003,82,Tier 2: Medium Priority
720575941450532174,5,11.999999999999977,12.0,3,10.0,2.0,100.0,6.862745098039215,7,32.3156862745098,720575941450532174,83,Tier 2: Medium Priority
720575941611080010,5,7.999999999999812,8.0,2,0.0,1.0,100.0,19.607843137254903,20,32.301960784313664,720575941611080010,84,Tier 2: Medium Priority
720575941551937598,2,23.999999999999954,24.0,6,0.0,1.0,100.0,0.0,0,32.19999999999999,720575941551937598,85,Tier 2: Medium Priority
720575941624764268,2,23.999999999999954,24.0,6,0.0,1.0,100.0,0.0,0,32.19999999999999,720575941624764268,86,Tier 2: Medium Priority
720575941481036797,2,23.999999999999954,24.0,6,0.0,1.0,100.0,0.0,0,32.19999999999999,720575941481036797,87,Tier 2: Medium Priority
720575941501026283,2,23.999999999999954,24.0,6,0.0,1.0,100.0,0.0,0,32.19999999999999,720575941501026283,88,Tier 2: Medium Priority
720575941576934645,2,23.999999999999954,24.0,6,0.0,1.0,100.0,0.0,0,32.19999999999999,720575941576934645,89,Tier 2: Medium Priority
720575941437603669,2,23.999999999999954,24.0,6,0.0,1.0,100.0,0.0,0,32.19999999999999,720575941437603669,90,Tier 2: Medium Priority
720575941505887361,2,23.999999999999954,24.0,6,0.0,1.0,100.0,0.0,0,32.19999999999999,720575941505887361,91,Tier 2: Medium Priority
720575941505889409,2,23.999999999999954,24.0,6,0.0,1.0,100.0,0.0,0,32.19999999999999,720575941505889409,92,Tier 2: Medium Priority
720575941512987129,5,23.999999999999954,24.0,6,0.0,1.0,100.0,0.0,0,32.19999999999999,720575941512987129,93,Tier 2: Medium Priority
720575941446990261,2,23.999999999999954,24.0,6,0.0,1.0,100.0,0.0,0,32.19999999999999,720575941446990261,94,Tier 2: Medium Priority
