interneuron_id,cluster,hub_score,target_score,n_mn_targets,integration_score_norm,n_muscle_types,cluster_score,dn_score,n_dn_inputs,composite_score,neuron_name,rank,priority_tier
720575941623108298,3,43.99999999999974,44.0,11,100.0,2.0,66.86893203883496,46.28775423212763,25,61.48917156774057,720575941623108298,1,Tier 1: High Priority
720575941564147346,2,100.0,100.0,25,10.0,2.0,100.0,0.0,0,57.0,720575941564147346,2,Tier 1: High Priority
720575941669049587,2,92.00000000000018,92.0,23,0.0,1.0,100.0,1.3685909146267203,1,52.94214772865673,720575941669049587,3,Tier 1: High Priority
720575941524114276,3,64.00000000000006,64.0,16,60.0,2.0,66.86893203883496,6.959414200462794,5,49.65708655982445,720575941524114276,4,Tier 1: High Priority
720575941402032240,2,76.00000000000003,76.0,19,0.0,1.0,100.0,1.6015101692851053,1,48.200377542321284,720575941402032240,5,Tier 1: High Priority
720575941457802480,2,23.999999999999954,24.0,6,30.0,2.0,100.0,39.473724272317625,19,48.06843106807939,720575941457802480,6,Tier 1: High Priority
720575941515619939,2,71.99999999999987,72.0,18,0.0,1.0,100.0,0.0,0,46.599999999999966,720575941515619939,7,Tier 1: High Priority
720575941594160421,2,68.00000000000023,68.0,17,0.0,1.0,100.0,1.6015101692851053,1,45.800377542321336,720575941594160421,8,Tier 1: High Priority
720575941518434227,2,68.00000000000023,68.0,17,0.0,1.0,100.0,1.4462306661795152,1,45.76155766654494,720575941518434227,9,Tier 1: High Priority
720575941554049307,2,68.00000000000023,68.0,17,0.0,1.0,100.0,1.3685909146267203,1,45.74214772865674,720575941554049307,10,Tier 1: High Priority
720575941557612915,1,7.999999999999812,8.0,2,0.0,1.0,77.18446601941747,95.09803921568627,46,45.47062630877588,720575941557612915,11,Tier 1: High Priority
720575941407795118,2,68.00000000000023,68.0,17,0.0,1.0,100.0,0.0,0,45.40000000000006,720575941407795118,12,Tier 1: High Priority
720575941572251144,1,7.999999999999812,8.0,2,0.0,1.0,77.18446601941747,94.02173913043478,51,45.201551287463005,720575941572251144,13,Tier 1: High Priority
720575941474741819,2,15.999999999999623,16.0,4,20.0,2.0,100.0,45.161216660577274,21,45.090304165144204,720575941474741819,14,Tier 1: High Priority
720575941612696934,5,64.00000000000006,64.0,16,0.0,1.0,100.0,0.0,0,44.20000000000002,720575941612696934,15,Tier 1: High Priority
720575941703124698,5,64.00000000000006,64.0,16,0.0,1.0,100.0,0.0,0,44.20000000000002,720575941703124698,16,Tier 1: High Priority
720575941516099500,2,59.999999999999886,60.0,15,0.0,1.0,100.0,4.144592619656558,3,44.0361481549141,720575941516099500,17,Tier 1: High Priority
720575941551389979,2,47.99999999999991,48.0,12,20.0,2.0,100.0,0.0,0,43.39999999999997,720575941551389979,18,Tier 1: High Priority
720575941671138727,3,23.999999999999954,24.0,6,40.0,2.0,66.86893203883496,44.61849957374254,25,43.07185790314436,720575941671138727,19,Tier 1: High Priority
720575941511393233,3,52.00000000000008,52.0,13,50.0,2.0,66.86893203883496,2.8148215808062353,2,43.02093840491032,720575941511393233,20,Tier 1: High Priority
