neuron_id
7.205759414020323e+17
7.205759415941604e+17
7.205759414077951e+17
7.2057594151562e+17
7.205759414334067e+17
7.205759414387483e+17
7.205759414376037e+17
7.205759415516328e+17
7.205759414387299e+17
7.205759416056027e+17
7.205759414389352e+17
7.205759414334067e+17
7.205759414453116e+17
7.205759414376037e+17
7.205759414521987e+17
7.205759414793693e+17
7.205759414521994e+17
7.205759414521987e+17
7.205759414563409e+17
7.205759415534792e+17
7.205759414570735e+17
7.205759414887329e+17
7.20575941457979e+17
7.205759415168421e+17
7.205759414595145e+17
7.205759415362943e+17
7.205759414602351e+17
7.205759415540493e+17
7.205759414610765e+17
7.205759414744596e+17
7.205759414682459e+17
7.205759415534792e+17
7.205759414690458e+17
7.205759415732556e+17
7.205759414744138e+17
7.205759415467277e+17
7.205759414744471e+17
7.205759416251703e+17
7.205759414775534e+17
7.205759416180084e+17
7.205759414846636e+17
7.205759414077951e+17
7.205759414851355e+17
7.2057594161492e+17
7.205759414857751e+17
7.205759415307872e+17
7.205759414860896e+17
7.205759415058351e+17
7.205759414879107e+17
7.205759415640346e+17
7.205759414898191e+17
7.205759416326735e+17
7.205759414949697e+17
7.205759416233281e+17
7.205759414969494e+17
7.20575941610537e+17
7.205759414986963e+17
7.20575941628691e+17
7.205759414994205e+17
7.205759414521987e+17
7.205759415010263e+17
7.205759415044246e+17
7.205759415054579e+17
7.205759416233537e+17
7.20575941505819e+17
7.205759416234397e+17
7.20575941507787e+17
7.20575941662449e+17
7.205759415078482e+17
7.205759415547846e+17
7.205759415113933e+17
7.205759415241143e+17
7.205759415130332e+17
7.205759416100562e+17
7.205759415160995e+17
7.2057594151562e+17
7.205759415184342e+17
7.205759415613088e+17
7.205759415203315e+17
7.205759415362943e+17
7.205759415241855e+17
7.205759415307514e+17
7.20575941527833e+17
7.205759416379587e+17
7.205759415278437e+17
7.205759415292127e+17
7.205759415325075e+17
7.205759414387299e+17
7.205759415332219e+17
7.205759416671436e+17
7.205759415347264e+17
7.205759415718964e+17
7.205759415375946e+17
7.2057594161492e+17
7.205759415433978e+17
7.205759416148168e+17
7.205759415464916e+17
7.205759416596961e+17
7.205759415515987e+17
7.205759415433978e+17
7.205759415519375e+17
7.205759416425306e+17
7.205759415562515e+17
7.205759414682459e+17
7.205759415606327e+17
7.205759415917486e+17
7.205759415624649e+17
7.205759415714273e+17
7.205759415641473e+17
7.205759414077951e+17
7.205759415671235e+17
7.205759416365354e+17
7.205759415755194e+17
7.20575941628691e+17
7.205759415816485e+17
7.205759415880954e+17
7.205759416093306e+17
7.205759414949697e+17
7.205759416134031e+17
7.205759416671464e+17
7.205759416306205e+17
7.205759415547846e+17
7.205759416327228e+17
7.205759416233537e+17
7.20575941657511e+17
7.205759414387483e+17
7.205759416655204e+17
7.205759415547846e+17
7.205759414310995e+17
""
7.205759414313116e+17
""
7.205759414390175e+17
""
7.205759414419932e+17
""
7.205759414505322e+17
""
7.20575941470077e+17
""
7.20575941474806e+17
""
7.205759414890893e+17
""
7.205759414923506e+17
""
7.205759414988038e+17
""
7.205759414995447e+17
""
7.20575941511276e+17
""
7.205759415166167e+17
""
7.205759415211014e+17
""
7.205759415267186e+17
""
7.205759415271e+17
""
7.205759415289445e+17
""
7.20575941533739e+17
""
7.20575941537797e+17
""
7.205759415533388e+17
""
7.205759415555048e+17
""
7.205759415562226e+17
""
7.205759415604274e+17
""
7.205759415625942e+17
""
7.20575941563921e+17
""
7.205759415651689e+17
""
7.205759415669184e+17
""
7.205759415706766e+17
""
7.205759415756817e+17
""
7.205759415756916e+17
""
7.205759415836019e+17
""
7.205759415936152e+17
""
7.205759416029875e+17
""
7.205759416105876e+17
""
7.205759416110801e+17
""
7.205759416119146e+17
""
7.205759416133673e+17
""
7.205759416148506e+17
""
7.205759416231084e+17
""
7.205759416314368e+17
""
7.205759416492444e+17
""
7.20575941654986e+17
""
7.205759416687251e+17
""
7.205759416690496e+17
""
7.205759416706761e+17
""
7.205759416711387e+17
""
7.205759417299587e+17
""
