interneuron_id,cluster,hub_score,target_score,n_mn_targets,integration_score_norm,n_muscle_types,cluster_score,dn_score,n_dn_inputs,composite_score,neuron_name,rank,priority_tier
720575941413252241,3,20.68965517241372,20.689655172413794,6,10.526315789473685,2.0,92.67161410018554,1.9047619047619047,4,31.95625371085571,720575941413252241,417,Tier 3: Lower Priority
720575941489746663,4,17.2413793103444,17.24137931034483,5,5.2631578947368425,2.0,100.0,2.857142857142857,6,31.939331086336406,720575941489746663,418,Tier 3: Lower Priority
720575941456244127,2,20.68965517241372,20.689655172413794,6,0.0,1.0,100.0,2.857142857142857,6,31.92118226600983,720575941456244127,419,Tier 3: Lower Priority
720575941579161465,2,20.68965517241372,20.689655172413794,6,0.0,1.0,100.0,2.857142857142857,6,31.92118226600983,720575941579161465,420,Tier 3: Lower Priority
720575941524264985,3,27.586206896551623,27.586206896551722,8,0.0,1.0,92.67161410018554,1.9047619047619047,4,31.919956070202346,720575941524264985,421,Tier 3: Lower Priority
720575941506644540,2,10.344827586206492,10.344827586206897,3,0.0,1.0,100.0,15.238095238095237,32,31.912972085385757,720575941506644540,422,Tier 3: Lower Priority
720575941490813872,1,27.586206896551623,27.586206896551722,8,0.0,1.0,81.0760667903525,13.333333333333334,28,31.87821209988694,720575941490813872,423,Tier 3: Lower Priority
720575941450520745,4,17.2413793103444,17.24137931034483,5,0.0,1.0,100.0,6.666666666666667,14,31.83908045976999,720575941450520745,424,Tier 3: Lower Priority
720575941631975621,2,17.2413793103444,17.24137931034483,5,0.0,1.0,100.0,6.666666666666667,14,31.83908045976999,720575941631975621,425,Tier 3: Lower Priority
720575941535136739,2,17.2413793103444,17.24137931034483,5,0.0,1.0,100.0,6.666666666666667,14,31.83908045976999,720575941535136739,426,Tier 3: Lower Priority
720575941429439959,5,20.68965517241372,20.689655172413794,6,0.0,1.0,84.87940630797773,17.61904761904762,37,31.831510033480455,720575941429439959,427,Tier 3: Lower Priority
720575941611988582,4,20.68965517241372,20.689655172413794,6,0.0,1.0,100.0,2.380952380952381,5,31.80213464696221,720575941611988582,428,Tier 3: Lower Priority
720575941559310125,2,20.68965517241372,20.689655172413794,6,0.0,1.0,100.0,2.380952380952381,5,31.80213464696221,720575941559310125,429,Tier 3: Lower Priority
