interneuron_id,out_degree,degree_centrality,betweenness_centrality,n_mn_targets
720575941512896099,457,0.007515265382808831,0.0,16
720575941610618982,95,0.007515265382808831,0.0,16
720575941651847189,83,0.007045561296383279,0.0,15
720575941449617230,77,0.007045561296383279,0.0,15
720575941632673516,446,0.007045561296383279,0.0,15
720575941401776931,127,0.007045561296383279,0.0,15
720575941611056714,115,0.007045561296383279,0.0,15
720575941474640682,74,0.007045561296383279,0.0,15
720575941439197269,148,0.007045561296383279,0.0,15
720575941512808780,114,0.007045561296383279,0.0,15
720575941472042282,89,0.007045561296383279,0.0,15
720575941450532174,90,0.006575857209957727,0.0,14
720575941655827480,147,0.006575857209957727,0.0,14
720575941491903152,93,0.006575857209957727,0.0,14
720575941438938175,102,0.006575857209957727,0.0,14
720575941459906630,107,0.006575857209957727,0.0,14
720575941415476252,129,0.006575857209957727,0.0,14
720575941438440236,100,0.006575857209957727,0.0,14
720575941470474763,129,0.006575857209957727,0.0,14
720575941505835137,397,0.006575857209957727,0.0,14
720575941511275986,624,0.006575857209957727,0.0,14
720575941530192843,169,0.006575857209957727,0.0,14
720575941543397737,99,0.006575857209957727,0.0,14
720575941603916222,128,0.006575857209957727,0.0,14
720575941526668109,70,0.006575857209957727,0.0,14
720575941551598746,72,0.006575857209957727,0.0,14
720575941551632794,115,0.006575857209957727,0.0,14
720575941464901398,101,0.006575857209957727,0.0,14
720575941595757724,75,0.006575857209957727,0.0,14
720575941501842626,76,0.006106153123532175,0.0,13
720575941477884802,131,0.006106153123532175,0.0,13
720575941457147206,107,0.006106153123532175,0.0,13
720575941429532119,113,0.006106153123532175,0.0,13
720575941535943178,205,0.006106153123532175,0.0,13
720575941571514619,60,0.006106153123532175,0.0,13
720575941489819081,328,0.006106153123532175,0.0,13
720575941575681718,278,0.006106153123532175,0.0,13
720575941527833016,188,0.006106153123532175,0.0,13
720575941447887636,100,0.006106153123532175,0.0,13
720575941479961312,71,0.006106153123532175,0.0,13
720575941585289950,77,0.006106153123532175,0.0,13
720575941623126474,71,0.006106153123532175,0.0,13
720575941576958197,85,0.006106153123532175,0.0,13
720575941399264291,94,0.006106153123532175,0.0,13
720575941470536715,58,0.006106153123532175,0.0,13
720575941485135426,103,0.006106153123532175,0.0,13
720575941612053094,91,0.005636449037106623,0.0,12
720575941493701246,65,0.005636449037106623,0.0,12
720575941432778638,110,0.005636449037106623,0.0,12
720575941501026283,85,0.005636449037106623,0.0,12
720575941655477716,99,0.005636449037106623,0.0,12
720575941536708323,73,0.005636449037106623,0.0,12
720575941644138401,101,0.005636449037106623,0.0,12
720575941610354153,81,0.005636449037106623,0.0,12
720575941630936251,75,0.005636449037106623,0.0,12
720575941474337310,142,0.005636449037106623,0.0,12
720575941459883846,101,0.005636449037106623,0.0,12
720575941525224614,156,0.005636449037106623,0.0,12
720575941551443610,147,0.005636449037106623,0.0,12
720575941576934645,119,0.005636449037106623,0.0,12
720575941504456386,153,0.005636449037106623,0.0,12
720575941457686512,60,0.005636449037106623,0.0,12
720575941619873663,109,0.005636449037106623,0.0,12
720575941583637214,79,0.005636449037106623,0.0,12
720575941474437681,58,0.005636449037106623,0.0,12
720575941494733767,63,0.005636449037106623,0.0,12
720575941474830644,96,0.005166744950681071,0.0,11
720575941512899427,66,0.005166744950681071,0.0,11
720575941489006823,92,0.005166744950681071,0.0,11
720575941526690841,89,0.005166744950681071,0.0,11
720575941663099516,57,0.005166744950681071,0.0,11
720575941475609194,76,0.005166744950681071,0.0,11
720575941498935777,85,0.005166744950681071,0.0,11
720575941489089255,77,0.005166744950681071,0.0,11
720575941405813295,64,0.005166744950681071,0.0,11
720575941537719165,86,0.005166744950681071,0.0,11
720575941505493026,47,0.005166744950681071,0.0,11
720575941504538162,68,0.005166744950681071,0.0,11
720575941687834331,89,0.005166744950681071,0.0,11
720575941445311658,52,0.005166744950681071,0.0,11
720575941447779092,58,0.005166744950681071,0.0,11
720575941498696354,48,0.005166744950681071,0.0,11
720575941562134829,77,0.005166744950681071,0.0,11
720575941624764268,55,0.005166744950681071,0.0,11
720575941581683039,145,0.005166744950681071,0.0,11
720575941507280965,82,0.005166744950681071,0.0,11
720575941670676135,61,0.005166744950681071,0.0,11
720575941571975496,47,0.005166744950681071,0.0,11
720575941504424517,96,0.005166744950681071,0.0,11
720575941574184699,167,0.005166744950681071,0.0,11
720575941513220601,68,0.005166744950681071,0.0,11
720575941587528772,84,0.005166744950681071,0.0,11
720575941642372040,178,0.005166744950681071,0.0,11
720575941537687757,67,0.005166744950681071,0.0,11
720575941668725169,73,0.005166744950681071,0.0,11
